1	1	   -1.79746	  -10.53570
1	2	   -9.66657	   -6.78878
1	3	   15.98578	   -9.52915
1	4	  -12.54753	    1.25288
2	5	   -1.48997	    5.14066
2	6	   11.06326	    5.68718
2	7	    7.75890	    0.23058
2	8	    2.15183	    1.17679
3	9	   -2.05044	    0.18106
3	10	    9.18020	   -7.27144
3	11	  -17.77187	   -1.23500
3	12	  -13.58533	   -0.59899
4	13	   -9.79304	  -10.46418
4	14	   -7.34558	   -9.86153
4	15	   -7.34558	   -9.86153
4	16	  -11.38165	    2.09412
4	17	    8.84099	   -3.68440
4	18	    8.84099	   -3.68440
5	19	  -16.22710	    3.17355
5	20	  -16.44275	    3.18323
5	21	  -16.31845	    3.17631
5	22	  -16.33795	    3.13417
5	23	  -10.53439	    2.64916
5	24	  -16.49267	    3.14440
5	25	  -10.61699	    2.56858
5	26	  -16.55632	    3.08152
5	27	  -14.49592	   -2.37789
5	28	  -10.35785	    3.00557
6	29	  -10.11329	    4.12741
6	30	  -10.01814	    4.07504
6	31	   -4.13909	    3.43925
6	32	   -4.23885	    2.28396
6	33	   -8.02609	   -0.47125
6	34	   -8.40319	   -1.47382
6	35	   -4.13352	    3.78484
6	36	   -7.92832	    0.07822
7	37	  -12.31111	    3.22433
7	38	   -6.55001	    1.95747
7	39	  -12.40454	    3.23004
7	40	  -12.42622	    3.18694
7	41	   -6.37575	    1.81787
7	42	   -6.45419	    2.32017
7	43	  -12.64132	    3.14046
7	44	  -10.37075	   -1.52338
7	45	  -10.74812	   -2.57696
7	46	   -6.45926	    2.91794
8	47	  -13.72466	    4.78632
8	48	   -6.59840	    2.75032
8	49	  -10.74840	   -2.52993
8	50	   -6.45817	    2.97425
8	51	  -14.03360	   -2.10761
9	52	  -10.96060	    2.60004
9	53	   -5.28066	    2.03279
9	54	   -5.32941	    2.76567
9	55	   -5.11558	    1.89636
9	56	   -5.28007	    1.44046
9	57	   -5.18895	    2.99068
10	58	   -5.51536	    2.55016
10	59	   -5.56497	    3.27566
10	60	   -5.34647	    2.41297
10	61	  -10.80855	    3.26611
10	62	   -5.41853	    3.29807
10	63	   -5.42433	    3.14743
10	64	   -9.26218	   -0.78833
10	65	   -5.42800	    3.50104
10	66	  -10.10066	    3.72763
10	67	   -5.41582	    3.17925
11	68	  -11.40120	    4.93841
11	69	  -11.49078	    4.94860
11	70	  -11.51174	    4.90677
11	71	   -5.68917	    3.30662
11	72	   -5.53663	    3.11054
11	73	   -5.94795	    3.54517
11	74	   -5.71285	    2.67813
11	75	  -13.28444	    0.20093
11	76	   -6.70794	   -0.64493
11	77	   -6.64697	   -0.70382
11	78	   -5.95089	    3.54245
12	79	   -6.36072	    5.27636
12	80	   -0.95006	    3.53403
12	81	   -6.56282	    5.30515
12	82	   -6.44423	    5.28623
12	83	   -0.78928	    3.38910
12	84	   -0.96364	    2.96266
12	85	   -1.92551	   -0.26457
12	86	   -1.05955	    4.38637
12	87	   -1.87174	   -0.32835
13	88	   -1.80701	    2.79436
13	89	   -6.49638	    4.41941
13	90	   -1.87242	    3.53046
13	91	   -5.62530	   -0.08474
13	92	   -5.66568	   -0.18024
13	93	   -6.03594	   -1.16366
13	94	   -6.18084	    5.00454
13	95	   -1.86884	    3.87465
14	96	   -5.76970	    4.70123
14	97	   -2.97823	    2.31384
14	98	   -5.96085	    4.72567
14	99	   -5.85267	    4.71014
14	100	   -5.87190	    4.66977
14	101	   -0.31807	    3.81123
14	102	   -0.66349	    3.34990
14	103	   -0.32360	    3.66005
14	104	   -0.66376	    3.34999
14	105	   -3.46926	    2.40459
15	106	   -0.67897	    3.83183
15	107	   -0.71862	    3.19799
15	108	   -0.48288	    2.95161
15	109	    1.54357	    2.28487
15	110	   -0.55078	    3.85505
15	111	    0.30780	   -0.37791
15	112	   -0.54254	    3.68911
15	113	    1.56453	    2.07280
15	114	   -5.89576	    3.92788
15	115	   -0.53919	    4.03489
15	116	   -0.53910	    3.72089
16	117	   -7.85585	    4.69905
16	118	   -7.74332	    4.68335
16	119	   -2.25458	    3.12095
16	120	   -2.20502	    3.11710
16	121	   -2.17601	    1.60196
16	122	   -1.30339	   -0.39941
16	123	   -7.96440	    4.60676
16	124	   -2.17234	    3.66136
16	125	   -5.93211	   -0.05237
16	126	   -6.30160	   -1.03475
16	127	   -2.17066	    4.00859
16	128	   -2.16659	    3.69273
17	129	   -6.22284	    4.59811
17	130	   -6.42006	    4.62287
17	131	   -6.30635	    4.60653
17	132	   -0.67824	    2.88014
17	133	   -6.34623	    4.16647
17	134	   -0.74320	    3.61021
17	135	   -0.73876	    3.95368
17	136	   -0.73935	    3.64176
18	137	   -0.60460	    2.88806
18	138	   -0.66919	    3.38041
18	139	   -0.99899	    3.31242
18	140	   -0.99899	    3.31242
18	141	   -0.66602	    3.61723
18	142	   -0.92344	    3.15974
18	143	   -1.71327	   -0.82961
18	144	   -0.66041	    3.64665
19	145	   -3.16395	    2.39540
19	146	   -3.14209	    2.37739
19	147	    1.61137	    2.18814
19	148	   -0.85111	    3.42590
19	149	    0.32373	   -0.32830
19	150	   -0.51362	    3.73143
19	151	   -0.50660	    4.07775
19	152	   -0.77593	    3.28784
19	153	   -0.50837	    3.75800
19	154	   -3.66236	    2.48380
20	155	   -6.23552	    8.28714
20	156	   -6.22483	    8.13279
20	157	    0.06138	    2.77065
20	158	   -6.19360	    7.25392
20	159	    0.01150	    3.50864
20	160	   -0.11230	    2.34692
20	161	   -6.24086	    8.08900
20	162	    0.01756	    3.85460
20	163	    0.01471	    3.54648
21	164	   14.66424	    0.95214
21	165	   14.66424	    0.95214
21	166	   -4.01651	    7.74169
21	167	   -4.01651	    7.74169
21	168	   -3.67761	   11.23868
21	169	   -3.34863	    4.08264
21	170	   -4.02334	    7.54682
22	171	   -7.46232	    3.60886
22	172	   -2.97529	    3.53154
22	173	   -3.15164	    3.55060
22	174	   -2.46208	    3.47564
22	175	   -2.19873	    3.44749
22	176	    1.54004	    3.10814
23	177	  -13.41670	   -3.36348
23	178	   -3.15091	    3.78629
23	179	   -3.32473	    3.80223
23	180	   13.34215	   -2.33697
23	181	    1.35631	    3.44943
24	182	   -1.86662	    4.43643
24	183	   13.66516	    0.98532
24	184	   13.66516	    0.98532
24	185	   -1.89188	    4.43914
24	186	   -2.22602	    3.96722
24	187	   -1.73554	    6.99542
25	188	    8.56352	   -0.39584
25	189	   -3.57509	    9.10289
25	190	   -1.20449	    9.12566
25	191	    2.78255	    2.52260
26	192	    9.37149	  -11.84846
26	193	   17.22581	   -0.75266
26	194	   17.22798	   -0.75234
26	195	   -0.18807	   -0.40928
26	196	    9.64340	    7.10125
27	197	    6.98044	    5.68501
27	198	    5.98457	    0.18377
27	199	    6.92250	    5.99688
27	200	   -7.94122	   -4.64999
27	201	   -4.75618	    3.29431
28	202	  -17.12345	   -5.79319
28	203	   -1.74513	   11.03434
28	204	   -2.57270	   -5.32475
28	205	    4.76125	    2.33036
29	206	   14.42805	    9.67295
29	207	    3.61922	    1.50238
29	208	    2.49562	    4.35821
29	209	   -7.87500	  -11.23409
30	210	   -6.39516	    2.79070
30	211	   -1.04249	    3.01204
30	212	   -1.04249	    3.01204
30	213	  -16.22420	  -10.32830
30	214	   -9.39372	  -11.56732
30	215	   -9.39372	  -11.56732
31	216	    2.39418	    7.07662
31	217	    2.39662	    6.06763
31	218	    6.94015	   -7.27149
31	219	    2.32837	    6.18147
31	220	    2.38567	    6.88398
31	221	   -7.18748	    3.84396
32	222	   13.09165	    0.04083
32	223	   12.24036	    3.70355
32	224	   12.24036	    3.70355
32	225	    0.44613	    7.74370
32	226	    0.44613	    7.74370
32	227	    4.24084	    3.71165
33	228	   15.09131	   -8.43352
33	229	   -1.98594	    3.77846
33	230	   -7.17163	    3.87411
33	231	    2.88412	    3.62533
33	232	   -7.03118	    3.88474
34	233	   -5.18094	    3.74610
34	234	   -3.93956	    3.52435
34	235	   -3.81653	    3.51108
34	236	   -3.83762	    3.46994
34	237	    1.86477	    2.05882
